raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,33,26,31,31,43,31,34,39
11,,39,30,36,37,52,36,39,44
12,,42,30,41,41,56,40,43,46
13,,45,32,46,45,59,46,46,47
14,,48,35,50,49,61,50,49,48
15,,50,37,54,53,63,54,52,49
16,,52,39,58,57,65,57,55,50
17,,55,41,60,59,65,59,58,51
18,,57,43,62,62,67,62,61,52
19,,59,45,63,64,67,64,64,53
20,,60,48,65,66,69,66,66,54
21,,62,50,68,68,69,68,67,55
22,,62,52,68,70,69,68,69,56
23,,63,55,68,70,71,70,70,57
24,,64,57,71,70,71,70,71,58
25,,66,60,71,70,73,70,71,59
26,,67,64,71,72,73,70,71,60
27,,67,66,71,72,73,71,71,61
28,,68,69,73,72,73,71,73,63
29,,69,69,73,72,73,71,73,65
30,,69,71,73,72,73,71,73,67
31,,71,71,73,72,73,71,73,69
32,,71,73,73,72,73,71,73,70
33,,71,73,73,72,73,71,73,73
34,,71,73,73,72,73,73,73,73
35,,73,73,73,72,73,73,73,73
36,,73,73,73,72,73,73,73,73
37,,73,73,73,72,73,73,73,73
38,,73,73,73,72,73,73,73,73
39,,73,73,73,72,73,73,73,73
40,,73,73,73,72,73,73,73,73
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,25,,,,,,,,
61,25,,,,,,,,
62,25,,,,,,,,
63,27,,,,,,,,
64,27,,,,,,,,
65,30,,,,,,,,
66,30,,,,,,,,
67,30,,,,,,,,
68,30,,,,,,,,
69,32,,,,,,,,
70,32,,,,,,,,
71,32,,,,,,,,
72,34,,,,,,,,
73,35,,,,,,,,
74,35,,,,,,,,
75,36,,,,,,,,
76,37,,,,,,,,
77,38,,,,,,,,
78,39,,,,,,,,
79,39,,,,,,,,
80,40,,,,,,,,
81,41,,,,,,,,
