raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,NA,30,25,30,32,43,29,30,34
11,NA,36,29,35,36,53,34,35,38
12,NA,40,31,39,40,58,37,40,39
13,NA,44,32,43,44,60,43,44,41
14,NA,46,34,47,48,63,48,47,42
15,NA,48,35,51,53,65,53,51,43
16,NA,50,37,55,57,67,56,54,44
17,NA,53,39,58,60,67,58,57,46
18,NA,55,42,59,63,69,61,61,47
19,NA,57,44,61,64,69,65,64,48
20,NA,60,48,64,65,69,66,66,49
21,NA,62,50,68,67,69,68,68,50
22,NA,64,52,68,69,69,68,69,52
23,NA,65,55,68,69,71,69,69,53
24,NA,67,57,68,69,71,69,69,54
25,NA,69,60,68,69,71,69,69,56
26,NA,69,63,68,71,71,69,69,57
27,NA,69,65,68,71,71,71,69,58
28,NA,71,67,71,71,71,71,71,60
29,NA,71,67,71,71,71,71,71,63
30,NA,71,67,71,71,71,71,71,65
31,NA,71,67,71,71,71,71,71,68
32,NA,71,69,71,71,71,71,71,69
33,NA,71,71,71,71,71,71,71,69
34,NA,71,71,71,71,71,71,71,71
35,NA,71,71,71,71,71,71,71,71
36,NA,71,71,71,71,71,71,71,71
37,NA,71,71,71,71,71,71,71,71
38,NA,71,71,71,71,71,71,71,71
39,NA,71,71,71,71,71,71,71,71
40,NA,71,71,71,71,71,71,71,71
41,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,27,NA,NA,NA,NA,NA,NA,NA,NA
61,27,NA,NA,NA,NA,NA,NA,NA,NA
62,27,NA,NA,NA,NA,NA,NA,NA,NA
63,27,NA,NA,NA,NA,NA,NA,NA,NA
