raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,,,,,,,,
11,,,,,,,,,
12,,,,,,,,,
13,,,,,,,,,
14,,,,,,,,,
15,,,,,,,,,
16,,,,,,,,,
17,,,,,,,,,
18,,,,,,,,,
19,,,,,,,,,
20,,,,,,,,,
21,,,,,,,,,
22,,,,,,,,,
23,,,,,,,,,
24,,,,,,,,,
25,,,,,,,,,
26,,,,,,,,,
27,,,,,,,,,
28,,,,,,,,,
29,,,,,,,,,
30,,,,,,,,,
31,,,,,,,,,
32,,,,,,,,,
33,,,,,,,,,
34,,,,,,,,,
35,,,,,,,,,
36,,,,,,,,,
37,,,,,,,,,
38,,,,,,,,,
39,,,,,,,,,
40,,,,,,,,,
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,30,75,75,75,75,75,75,75,75
61,31,75,75,75,75,75,75,75,75
62,32,75,75,75,75,75,75,75,75
63,33,75,75,75,75,75,75,75,75
64,34,75,75,75,75,75,75,75,75
65,35,75,75,75,75,75,75,75,75
66,35,75,75,75,75,75,75,75,75
67,36,75,75,75,75,75,75,75,75
68,37,75,75,75,75,75,75,75,75
69,38,75,75,75,75,75,75,75,75
70,38,75,75,75,75,75,75,75,75
71,39,75,75,75,75,75,75,75,75
72,40,75,75,75,75,75,75,75,75
73,41,75,75,75,75,75,75,75,75
74,41,75,75,75,75,75,75,75,75
75,42,75,75,75,75,75,75,75,75
76,43,75,75,75,75,75,75,75,75
77,44,75,75,75,75,75,75,75,75
78,44,75,75,75,75,75,75,75,75
79,45,75,75,75,75,75,75,75,75
80,46,75,75,75,75,75,75,75,75
81,46,75,75,75,75,75,75,75,75
82,47,75,75,75,75,75,75,75,75
83,48,75,75,75,75,75,75,75,75
84,48,75,75,75,75,75,75,75,75
85,49,75,75,75,75,75,75,75,75
86,49,75,75,75,75,75,75,75,75
87,50,75,75,75,75,75,75,75,75
88,51,75,75,75,75,75,75,75,75
89,51,75,75,75,75,75,75,75,75
90,52,75,75,75,75,75,75,75,75
91,52,75,75,75,75,75,75,75,75
92,53,75,75,75,75,75,75,75,75
93,54,75,75,75,75,75,75,75,75
94,54,75,75,75,75,75,75,75,75
95,55,75,75,75,75,75,75,75,75
96,55,75,75,75,75,75,75,75,75
97,56,75,75,75,75,75,75,75,75
98,56,75,75,75,75,75,75,75,75
99,57,75,75,75,75,75,75,75,75
100,57,75,75,75,75,75,75,75,75
101,58,75,75,75,75,75,75,75,75
102,59,75,75,75,75,75,75,75,75
103,59,75,75,75,75,75,75,75,75
104,60,75,75,75,75,75,75,75,75
105,60,75,75,75,75,75,75,75,75
106,61,75,75,75,75,75,75,75,75
107,61,75,75,75,75,75,75,75,75
108,62,75,75,75,75,75,75,75,75
109,62,75,75,75,75,75,75,75,75
110,63,75,75,75,75,75,75,75,75
111,63,75,75,75,75,75,75,75,75
112,64,75,75,75,75,75,75,75,75
113,64,75,75,75,75,75,75,75,75
114,64,75,75,75,75,75,75,75,75
115,65,75,75,75,75,75,75,75,75
116,65,75,75,75,75,75,75,75,75
117,66,75,75,75,75,75,75,75,75
118,66,75,75,75,75,75,75,75,75
119,67,75,75,75,75,75,75,75,75
120,67,75,75,75,75,75,75,75,75
121,68,75,75,75,75,75,75,75,75
122,68,75,75,75,75,75,75,75,75
123,69,75,75,75,75,75,75,75,75
124,69,75,75,75,75,75,75,75,75
125,69,75,75,75,75,75,75,75,75
126,70,75,75,75,75,75,75,75,75
127,70,75,75,75,75,75,75,75,75
128,71,75,75,75,75,75,75,75,75
129,71,75,75,75,75,75,75,75,75
130,71,75,75,75,75,75,75,75,75
131,72,75,75,75,75,75,75,75,75
132,72,75,75,75,75,75,75,75,75
133,72,75,75,75,75,75,75,75,75
134,72,75,75,75,75,75,75,75,75
135,73,75,75,75,75,75,75,75,75
136,73,75,75,75,75,75,75,75,75
137,74,75,75,75,75,75,75,75,75
138,74,75,75,75,75,75,75,75,75
139,75,75,75,75,75,75,75,75,75
140,75,75,75,75,75,75,75,75,75
141,75,75,75,75,75,75,75,75,75
142,75,75,75,75,75,75,75,75,75
143,75,75,75,75,75,75,75,75,75
144,75,75,75,75,75,75,75,75,75
145,75,75,75,75,75,75,75,75,75
146,75,75,75,75,75,75,75,75,75
147,75,75,75,75,75,75,75,75,75
148,75,75,75,75,75,75,75,75,75
149,75,75,75,75,75,75,75,75,75
150,75,75,75,75,75,75,75,75,75
151,75,75,75,75,75,75,75,75,75
152,75,75,75,75,75,75,75,75,75
153,75,75,75,75,75,75,75,75,75
154,75,75,75,75,75,75,75,75,75
155,75,75,75,75,75,75,75,75,75
156,75,75,75,75,75,75,75,75,75
157,75,75,75,75,75,75,75,75,75
158,75,75,75,75,75,75,75,75,75
159,75,75,75,75,75,75,75,75,75
160,75,75,75,75,75,75,75,75,75
161,75,75,75,75,75,75,75,75,75
162,75,75,75,75,75,75,75,75,75
163,75,75,75,75,75,75,75,75,75
164,75,75,75,75,75,75,75,75,75
165,75,75,75,75,75,75,75,75,75
166,75,75,75,75,75,75,75,75,75
167,75,75,75,75,75,75,75,75,75
168,75,75,75,75,75,75,75,75,75
169,75,75,75,75,75,75,75,75,75
170,75,75,75,75,75,75,75,75,75
171,75,75,75,75,75,75,75,75,75
172,75,75,75,75,75,75,75,75,75
173,75,75,75,75,75,75,75,75,75
174,75,75,75,75,75,75,75,75,75
175,75,75,75,75,75,75,75,75,75
176,75,75,75,75,75,75,75,75,75
177,75,75,75,75,75,75,75,75,75
178,75,75,75,75,75,75,75,75,75
179,75,75,75,75,75,75,75,75,75
180,75,75,75,75,75,75,75,75,75
181,75,75,75,75,75,75,75,75,75
182,75,75,75,75,75,75,75,75,75
183,75,75,75,75,75,75,75,75,75
184,75,75,75,75,75,75,75,75,75
185,75,75,75,75,75,75,75,75,75
186,75,75,75,75,75,75,75,75,75
187,75,75,75,75,75,75,75,75,75
188,75,75,75,75,75,75,75,75,75
189,75,75,75,75,75,75,75,75,75
190,75,75,75,75,75,75,75,75,75
191,75,75,75,75,75,75,75,75,75
192,75,75,75,75,75,75,75,75,75
193,75,75,75,75,75,75,75,75,75
194,75,75,75,75,75,75,75,75,75
195,75,75,75,75,75,75,75,75,75
196,75,75,75,75,75,75,75,75,75
197,75,75,75,75,75,75,75,75,75
198,75,75,75,75,75,75,75,75,75
199,75,75,75,75,75,75,75,75,75
200,75,75,75,75,75,75,75,75,75
201,75,75,75,75,75,75,75,75,75
202,75,75,75,75,75,75,75,75,75
203,75,75,75,75,75,75,75,75,75
204,75,75,75,75,75,75,75,75,75
205,75,75,75,75,75,75,75,75,75
206,75,75,75,75,75,75,75,75,75
207,75,75,75,75,75,75,75,75,75
208,75,75,75,75,75,75,75,75,75
209,75,75,75,75,75,75,75,75,75
210,75,75,75,75,75,75,75,75,75
211,75,75,75,75,75,75,75,75,75
212,75,75,75,75,75,75,75,75,75
213,75,75,75,75,75,75,75,75,75
214,75,75,75,75,75,75,75,75,75
215,75,75,75,75,75,75,75,75,75
216,75,75,75,75,75,75,75,75,75
217,75,75,75,75,75,75,75,75,75
218,75,75,75,75,75,75,75,75,75
219,75,75,75,75,75,75,75,75,75
220,75,75,75,75,75,75,75,75,75
221,75,75,75,75,75,75,75,75,75
222,75,75,75,75,75,75,75,75,75
223,75,75,75,75,75,75,75,75,75
224,75,75,75,75,75,75,75,75,75
225,75,75,75,75,75,75,75,75,75
226,75,75,75,75,75,75,75,75,75
227,75,75,75,75,75,75,75,75,75
228,75,75,75,75,75,75,75,75,75
229,75,75,75,75,75,75,75,75,75
230,75,75,75,75,75,75,75,75,75
231,75,75,75,75,75,75,75,75,75
232,75,75,75,75,75,75,75,75,75
233,75,75,75,75,75,75,75,75,75
234,75,75,75,75,75,75,75,75,75
235,75,75,75,75,75,75,75,75,75
236,75,75,75,75,75,75,75,75,75
237,75,75,75,75,75,75,75,75,75
238,75,75,75,75,75,75,75,75,75
239,75,75,75,75,75,75,75,75,75
240,75,75,75,75,75,75,75,75,75
