raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,NA,27,34,36,36,37,34,39,35
11,NA,31,38,39,41,42,38,44,38
12,NA,34,41,43,45,46,41,48,42
13,NA,37,45,46,48,50,44,52,45
14,NA,40,48,49,52,54,47,55,48
15,NA,42,50,51,55,57,50,59,51
16,NA,45,53,54,58,60,52,62,53
17,NA,47,55,56,60,63,55,65,55
18,NA,49,58,59,63,66,57,68,58
19,NA,51,60,61,65,69,59,70,60
20,NA,53,62,63,68,71,61,73,62
21,NA,55,64,65,70,74,63,75,64
22,NA,56,66,66,72,75,65,75,66
23,NA,58,68,68,74,75,66,75,67
24,NA,60,70,70,75,75,68,75,69
25,NA,61,71,72,75,75,70,75,71
26,NA,63,73,73,75,75,70,75,72
27,NA,64,74,75,75,75,73,75,74
28,NA,65,75,75,75,75,74,75,74
29,NA,67,75,75,75,75,75,75,74
30,NA,68,75,75,75,75,75,75,74
31,NA,68,75,75,75,75,75,75,74
32,NA,68,75,75,75,75,75,75,75
33,NA,72,75,75,75,75,75,75,75
34,NA,73,75,75,75,75,75,75,75
35,NA,74,75,75,75,75,75,75,75
36,NA,75,75,75,75,75,75,75,75
37,NA,75,75,75,75,75,75,75,75
38,NA,75,75,75,75,75,75,75,75
39,NA,75,75,75,75,75,75,75,75
40,NA,75,75,75,75,75,75,75,75
41,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,32,NA,NA,NA,NA,NA,NA,NA,NA
61,33,NA,NA,NA,NA,NA,NA,NA,NA
62,34,NA,NA,NA,NA,NA,NA,NA,NA
63,34,NA,NA,NA,NA,NA,NA,NA,NA
64,35,NA,NA,NA,NA,NA,NA,NA,NA
65,36,NA,NA,NA,NA,NA,NA,NA,NA
66,37,NA,NA,NA,NA,NA,NA,NA,NA
67,38,NA,NA,NA,NA,NA,NA,NA,NA
68,38,NA,NA,NA,NA,NA,NA,NA,NA
69,39,NA,NA,NA,NA,NA,NA,NA,NA
70,40,NA,NA,NA,NA,NA,NA,NA,NA
71,41,NA,NA,NA,NA,NA,NA,NA,NA
72,42,NA,NA,NA,NA,NA,NA,NA,NA
73,42,NA,NA,NA,NA,NA,NA,NA,NA
74,43,NA,NA,NA,NA,NA,NA,NA,NA
75,44,NA,NA,NA,NA,NA,NA,NA,NA
76,44,NA,NA,NA,NA,NA,NA,NA,NA
77,45,NA,NA,NA,NA,NA,NA,NA,NA
78,46,NA,NA,NA,NA,NA,NA,NA,NA
79,47,NA,NA,NA,NA,NA,NA,NA,NA
80,47,NA,NA,NA,NA,NA,NA,NA,NA
81,48,NA,NA,NA,NA,NA,NA,NA,NA
82,49,NA,NA,NA,NA,NA,NA,NA,NA
83,49,NA,NA,NA,NA,NA,NA,NA,NA
84,50,NA,NA,NA,NA,NA,NA,NA,NA
85,50,NA,NA,NA,NA,NA,NA,NA,NA
