raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,40,40,40,40,40,40,43,40
11,,40,47,47,48,43,48,52,45
12,,40,50,51,52,46,52,56,48
13,,42,53,54,55,48,55,58,51
14,,44,55,56,57,51,57,60,53
15,,46,57,58,59,53,59,61,55
16,,48,59,60,60,55,60,63,56
17,,50,60,61,62,57,61,64,58
18,,52,62,62,63,59,63,65,59
19,,54,63,63,64,61,64,65,60
20,,56,65,64,65,62,65,66,61
21,,58,66,65,66,63,65,67,62
22,,59,67,66,67,64,66,67,63
23,,61,68,67,68,65,67,68,64
24,,62,69,68,69,67,68,69,65
25,,64,70,69,70,68,69,70,66
26,,66,71,70,71,69,70,71,66
27,,67,72,72,71,69,71,72,67
28,,69,73,73,72,70,72,74,68
29,,70,74,74,73,72,74,74,69
30,,72,74,75,74,74,74,74,70
31,,74,76,76,75,74,75,77,71
32,,76,76,78,77,75,77,77,72
33,,79,80,78,79,77,78,77,74
34,,79,80,80,80,78,80,77,75
35,,79,80,80,80,80,80,77,75
36,,79,80,80,80,80,80,80,76
37,,80,80,80,80,80,80,80,77
38,,80,80,80,80,80,80,80,79
39,,80,80,80,80,80,80,80,79
40,,80,80,80,80,80,80,80,80
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,40,,,,,,,,
61,40,,,,,,,,
62,40,,,,,,,,
63,40,,,,,,,,
64,41,,,,,,,,
65,43,,,,,,,,
66,44,,,,,,,,
67,45,,,,,,,,
68,47,,,,,,,,
69,47,,,,,,,,
70,48,,,,,,,,
71,49,,,,,,,,
72,50,,,,,,,,
73,50,,,,,,,,
74,51,,,,,,,,
75,52,,,,,,,,
76,52,,,,,,,,
77,53,,,,,,,,
78,54,,,,,,,,
79,54,,,,,,,,
80,55,,,,,,,,
81,55,,,,,,,,
82,56,,,,,,,,
83,56,,,,,,,,
84,57,,,,,,,,
85,57,,,,,,,,
86,58,,,,,,,,
87,58,,,,,,,,
88,59,,,,,,,,
89,59,,,,,,,,
90,59,,,,,,,,
91,59,,,,,,,,
92,60,,,,,,,,
93,60,,,,,,,,
94,60,,,,,,,,
95,61,,,,,,,,
96,61,,,,,,,,
97,61,,,,,,,,
98,61,,,,,,,,
99,62,,,,,,,,
100,62,,,,,,,,
101,62,,,,,,,,
102,62,,,,,,,,
103,62,,,,,,,,
104,62,,,,,,,,
105,63,,,,,,,,
106,63,,,,,,,,
107,63,,,,,,,,
108,63,,,,,,,,
109,64,,,,,,,,
110,64,,,,,,,,
111,64,,,,,,,,
