raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,NA,33,38,38,40,38,40,40,38
11,NA,37,41,42,44,41,43,45,41
12,NA,39,44,45,47,45,45,48,45
13,NA,42,47,48,50,48,48,52,48
14,NA,44,50,51,53,51,50,56,51
15,NA,47,52,54,56,53,53,59,53
16,NA,49,55,56,58,56,55,62,56
17,NA,51,57,59,60,56,57,64,58
18,NA,53,59,61,63,61,59,67,60
19,NA,54,61,63,65,63,60,67,62
20,NA,56,63,65,67,65,62,67,64
21,NA,58,64,65,69,67,62,67,64
22,NA,59,64,65,70,69,62,75,68
23,NA,61,68,65,72,69,62,75,69
24,NA,62,68,65,72,69,68,75,71
25,NA,63,71,65,75,69,69,75,71
26,NA,65,71,75,75,69,69,75,71
27,NA,66,71,75,75,75,69,75,71
28,NA,67,75,75,75,75,73,75,75
29,NA,68,75,75,75,75,73,75,75
30,NA,68,75,75,75,75,75,75,75
31,NA,68,75,75,75,75,75,75,75
32,NA,68,75,75,75,75,75,75,75
33,NA,68,75,75,75,75,75,75,75
34,NA,68,75,75,75,75,75,75,75
35,NA,74,75,75,75,75,75,75,75
36,NA,74,75,75,75,75,75,75,75
37,NA,74,75,75,75,75,75,75,75
38,NA,74,75,75,75,75,75,75,75
39,NA,74,75,75,75,75,75,75,75
40,NA,74,75,75,75,75,75,75,75
41,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,36,NA,NA,NA,NA,NA,NA,NA,NA
61,37,NA,NA,NA,NA,NA,NA,NA,NA
62,38,NA,NA,NA,NA,NA,NA,NA,NA
63,38,NA,NA,NA,NA,NA,NA,NA,NA
64,39,NA,NA,NA,NA,NA,NA,NA,NA
65,40,NA,NA,NA,NA,NA,NA,NA,NA
66,41,NA,NA,NA,NA,NA,NA,NA,NA
67,41,NA,NA,NA,NA,NA,NA,NA,NA
68,42,NA,NA,NA,NA,NA,NA,NA,NA
69,43,NA,NA,NA,NA,NA,NA,NA,NA
70,43,NA,NA,NA,NA,NA,NA,NA,NA
71,44,NA,NA,NA,NA,NA,NA,NA,NA
72,44,NA,NA,NA,NA,NA,NA,NA,NA
73,45,NA,NA,NA,NA,NA,NA,NA,NA
74,46,NA,NA,NA,NA,NA,NA,NA,NA
75,46,NA,NA,NA,NA,NA,NA,NA,NA
76,46,NA,NA,NA,NA,NA,NA,NA,NA
77,47,NA,NA,NA,NA,NA,NA,NA,NA
78,48,NA,NA,NA,NA,NA,NA,NA,NA
79,49,NA,NA,NA,NA,NA,NA,NA,NA
80,49,NA,NA,NA,NA,NA,NA,NA,NA
81,50,NA,NA,NA,NA,NA,NA,NA,NA
82,50,NA,NA,NA,NA,NA,NA,NA,NA
83,51,NA,NA,NA,NA,NA,NA,NA,NA
84,51,NA,NA,NA,NA,NA,NA,NA,NA
85,52,NA,NA,NA,NA,NA,NA,NA,NA
86,52,NA,NA,NA,NA,NA,NA,NA,NA
87,53,NA,NA,NA,NA,NA,NA,NA,NA
88,53,NA,NA,NA,NA,NA,NA,NA,NA
89,53,NA,NA,NA,NA,NA,NA,NA,NA
90,54,NA,NA,NA,NA,NA,NA,NA,NA
91,55,NA,NA,NA,NA,NA,NA,NA,NA
92,55,NA,NA,NA,NA,NA,NA,NA,NA
93,55,NA,NA,NA,NA,NA,NA,NA,NA
94,55,NA,NA,NA,NA,NA,NA,NA,NA
95,57,NA,NA,NA,NA,NA,NA,NA,NA
96,57,NA,NA,NA,NA,NA,NA,NA,NA
97,57,NA,NA,NA,NA,NA,NA,NA,NA
98,57,NA,NA,NA,NA,NA,NA,NA,NA
99,57,NA,NA,NA,NA,NA,NA,NA,NA
100,59,NA,NA,NA,NA,NA,NA,NA,NA
101,60,NA,NA,NA,NA,NA,NA,NA,NA
102,60,NA,NA,NA,NA,NA,NA,NA,NA
103,61,NA,NA,NA,NA,NA,NA,NA,NA
104,61,NA,NA,NA,NA,NA,NA,NA,NA
105,61,NA,NA,NA,NA,NA,NA,NA,NA
106,62,NA,NA,NA,NA,NA,NA,NA,NA
107,62,NA,NA,NA,NA,NA,NA,NA,NA
108,62,NA,NA,NA,NA,NA,NA,NA,NA
109,63,NA,NA,NA,NA,NA,NA,NA,NA
110,63,NA,NA,NA,NA,NA,NA,NA,NA
111,63,NA,NA,NA,NA,NA,NA,NA,NA
112,63,NA,NA,NA,NA,NA,NA,NA,NA
113,63,NA,NA,NA,NA,NA,NA,NA,NA
114,63,NA,NA,NA,NA,NA,NA,NA,NA
115,63,NA,NA,NA,NA,NA,NA,NA,NA
116,63,NA,NA,NA,NA,NA,NA,NA,NA
117,66,NA,NA,NA,NA,NA,NA,NA,NA
118,66,NA,NA,NA,NA,NA,NA,NA,NA
119,66,NA,NA,NA,NA,NA,NA,NA,NA
120,66,NA,NA,NA,NA,NA,NA,NA,NA
121,68,NA,NA,NA,NA,NA,NA,NA,NA
122,68,NA,NA,NA,NA,NA,NA,NA,NA
123,68,NA,NA,NA,NA,NA,NA,NA,NA
