IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
144014,SM,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,Black,south,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,15,10,10,11,10,10,10,10
203006,SM,60,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,2,1,1,67,15,10,11,12,11,12,11,13
214013,SM,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10
203022,SM,58,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,70,12,10,14,12,13,10,11,11
144035,SM,57,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,14,11,11,11,10,10,11,10
215004,SM,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,2,3,1,2,2,2,3,2,1,1,1,1,1,2,1,2,2,3,3,2,1,1,1,3,2,2,1,3,2,3,3,1,1,3,3,1,1,2,2,2,2,4,3,4,2,2,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,1,2,1,2,3,1,103,19,18,19,19,25,11,11,20
215015,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,74,13,10,16,13,15,10,10,11
224001,SM,63,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,79,17,11,12,14,13,11,18,17
178006,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,2,2,1,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,79,22,11,14,12,20,10,12,11
144048,SM,25,21.00 to 30.99 years,Female,Some college or associate degree,White,northeast,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,16,10,10,10,10,10,11,10
216055,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,2,3,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,3,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,72,19,11,17,12,11,10,11,13
144049,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,4,3,1,3,1,2,1,4,3,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,87,19,12,12,15,11,24,13,16
254022,SM,21,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,12,10,10,13,12,10,10,10
254013,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,2,4,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68,17,10,10,14,13,11,10,11
144052,SM,37,31.00 to 40.99 years,Male,High school graduate (including GED),White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,10,11,11,10,10,10
144053,SM,71,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,1,4,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,14,12,11,10,10,10,10,10
144054,SM,31,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10
144056,SM,65,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,2,2,1,2,2,1,1,1,1,3,1,1,1,2,1,2,2,1,2,1,1,2,3,1,2,2,3,2,1,1,1,2,1,1,1,2,3,2,3,1,3,3,1,2,2,2,3,2,2,1,2,1,1,1,1,1,1,3,2,2,2,1,2,2,2,2,3,2,3,2,1,2,2,1,3,2,1,104,16,15,18,15,22,13,21,19
193061,SM,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,1,3,1,1,3,1,3,2,1,1,1,1,2,3,1,3,2,1,3,1,2,1,1,1,4,3,1,2,1,1,1,2,1,1,1,1,1,2,4,2,2,3,2,4,1,2,2,1,1,1,1,1,1,1,3,1,1,1,1,4,1,2,1,1,1,1,1,1,1,2,3,1,1,1,1,4,3,97,17,17,18,12,24,12,14,18
215010,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,73,24,11,14,13,15,10,10,14
225012,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,76,15,14,13,14,14,11,10,15
169002,SM,43,41.00 to 50.99 years,Male,Bachelor's degree or higher,MultiRacial,west,2,3,1,3,2,3,2,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,75,23,11,13,14,10,14,13,11
360012,SM,39,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,1,3,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,2,1,3,1,3,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,3,1,1,1,2,2,1,80,14,13,15,13,15,10,14,15
176040,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,88,14,15,17,14,15,12,15,18
169004,SM,34,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,2,2,1,3,1,2,1,1,82,18,11,13,16,16,11,15,15
361002,SM,44,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,west,1,3,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,2,1,1,76,13,12,13,13,13,14,11,15
169007,SM,68,65.00 to 99.99 years,Female,Some college or associate degree,White,midwest,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,3,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,78,13,10,13,13,12,12,18,12
169009,SM,34,31.00 to 40.99 years,Female,Some college or associate degree,White,west,1,3,2,1,1,3,4,3,1,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,3,2,2,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,82,21,15,17,15,10,10,15,13
169010,SM,44,41.00 to 50.99 years,Male,Some college or associate degree,White,west,2,3,1,1,1,1,2,3,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,3,3,1,2,3,2,3,3,79,17,14,16,14,12,11,12,24
169011,SM,68,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,3,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,80,12,13,14,15,15,11,12,15
169012,SM,52,51.00 to 64.99 years,Female,High school graduate (including GED),White,west,1,2,1,2,1,3,1,1,1,2,2,2,1,2,1,2,2,2,1,1,3,2,1,3,2,2,2,3,3,2,4,1,2,2,1,1,2,1,1,2,1,4,2,1,1,3,1,1,1,2,2,1,1,2,4,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,3,2,103,15,16,23,17,17,17,13,16
169014,SM,42,41.00 to 50.99 years,Female,Some college or associate degree,White,west,2,1,1,3,2,2,1,3,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,3,2,3,2,1,2,1,2,1,2,2,3,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,94,19,14,19,18,17,13,13,14
169015,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,west,1,3,1,2,1,1,3,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,3,92,18,16,14,18,16,14,14,20
169016,SM,32,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,82,15,15,12,13,15,15,12,12
361004,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,1,3,1,1,2,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,2,3,1,1,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,2,1,1,3,1,1,1,3,1,1,1,1,2,1,3,1,2,2,2,1,1,89,15,16,14,14,17,14,14,16
176023,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,Asian,west,2,3,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,81,18,14,13,14,17,12,11,13
236002,SM,32,31.00 to 40.99 years,Male,Some college or associate degree,White,west,2,3,2,3,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,1,2,1,4,1,1,1,2,4,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,83,20,11,14,19,12,13,14,11
204065,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,west,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,4,1,1,1,1,1,4,2,1,2,1,2,1,1,1,2,2,2,4,1,3,2,1,2,1,1,1,2,1,1,1,1,1,1,4,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,4,1,3,2,1,2,2,90,12,14,17,15,18,14,12,21
190017,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,69,16,12,10,14,13,10,10,11
204024,SM,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,2,3,3,2,2,2,3,3,3,1,3,2,2,2,1,3,1,2,2,2,3,2,1,2,2,2,1,3,2,4,2,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,2,2,1,2,1,1,1,1,3,1,96,24,20,22,13,17,11,13,15
233026,In-house-Eng,66,65.00 to 99.99 years,Female,Some college or associate degree,White,west,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,10,10,11,10,10,10,10,10
169025,SM,70,65.00 to 99.99 years,Male,Some college or associate degree,White,west,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,109,20,19,20,15,19,20,16,20
233001,In-house-Eng,66,65.00 to 99.99 years,Male,Some college or associate degree,White,west,1,3,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,63,14,11,10,10,11,10,11,12
225046,SM,43,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,3,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,77,13,10,13,13,13,13,15,12
178059,SM,44,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,2,1,1,1,3,2,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,2,3,1,1,81,16,12,18,15,13,13,10,18
171002,SM,46,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,2,4,3,4,2,2,4,3,3,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,2,2,1,1,1,4,1,1,4,2,1,1,4,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,3,1,3,1,2,1,3,3,2,95,28,16,11,20,18,16,14,21
171004,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,south,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,16,10,11,12,10,10,11,10
171008,SM,70,65.00 to 99.99 years,Male,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,70,10,12,14,12,10,10,12,14
176004,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,3,1,3,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,85,17,10,19,13,17,13,13,16
400007,In-house-Sp,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,1,1,3,1,3,4,1,2,1,1,1,1,1,2,1,1,2,2,2,2,3,2,1,1,3,2,3,4,1,2,1,2,1,1,1,1,2,3,2,3,2,4,4,2,3,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,3,2,1,1,2,1,2,2,1,1,1,1,2,2,105,20,13,21,16,27,11,17,15
171009,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,1,1,1,2,2,2,2,3,1,2,2,1,2,1,2,2,1,1,1,1,1,3,2,1,3,2,2,2,1,2,1,2,2,1,1,3,2,3,3,1,2,4,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,99,17,17,17,17,22,13,13,15
171011,SM,40,41.00 to 50.99 years,Female,Some college or associate degree,White,northeast,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68,15,10,12,13,11,11,11,10
171015,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,MultiRacial,west,1,3,1,1,2,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,1,2,2,2,2,1,4,2,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,2,3,3,2,2,4,81,17,14,11,12,12,22,10,25
171016,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,3,2,2,2,1,2,2,2,3,1,1,3,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,88,10,14,20,16,17,10,11,10
190015,SM,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,1,2,1,1,2,2,77,10,14,13,12,14,11,13,17
171017,SM,57,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,74,13,14,16,12,11,11,10,11
204002,SM,63,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,2,3,1,2,1,1,3,1,2,1,2,2,3,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,3,2,2,2,1,2,1,3,2,2,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,4,3,2,97,17,20,16,15,15,20,11,29
204010,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,2,2,1,2,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,70,18,11,10,11,17,10,11,12
204018,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,2,2,2,1,1,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,73,19,13,12,14,14,10,10,11
176002,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,12,10,15,13,14,11,13,10
204013,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,2,2,3,3,3,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,70,23,12,11,13,14,10,10,13
204057,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,64,11,13,10,11,10,10,10,11
