IDNumber,data,DriveForm,q0133,q0134,q0135,q0136,q0137,q0138,q0139,q0140,q0141,q0142,q0143,q0144,q0145,q0146,q0147,q0148,q0149,q0150,TOT_raw
190026,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190027,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190029,Eng,AdultSR,3,2,2,2,4,1,2,4,2,2,2,3,1,2,1,3,4,3,43
190030,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,22
190031,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,20
190032,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190033,Eng,AdultSR,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,22
190034,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,20
190048,Eng,AdultSR,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,29
190049,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
190051,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
190053,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,20
190054,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190055,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
190061,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190071,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190073,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190074,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190079,Eng,AdultSR,2,3,2,1,2,2,1,3,1,1,2,1,1,2,1,2,3,2,32
190080,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190082,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
190084,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190085,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
190086,Eng,AdultSR,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,19
190092,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,22
190096,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,23
190097,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,22
190098,Eng,AdultSR,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,4,1,25
190100,Eng,AdultSR,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,4,2,26
190101,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
190102,Eng,AdultSR,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,22
190103,Eng,AdultSR,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,21
190104,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
190105,Eng,AdultSR,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,22
190112,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,21
193001,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
193002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
193004,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
193007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
193008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
193009,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
193040,Eng,AdultSR,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,1,3,1,26
193041,Eng,AdultSR,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
193051,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
193052,Eng,AdultSR,3,3,2,3,2,2,1,2,1,2,3,3,3,2,2,3,4,3,44
193053,Eng,AdultSR,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,22
193054,Eng,AdultSR,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,3,1,22
193060,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
193061,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
203001,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
203002,Eng,AdultSR,3,2,2,2,2,3,2,2,1,2,3,2,2,3,2,1,3,3,40
203003,Eng,AdultSR,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,22
203005,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
203006,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,21
203007,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
203009,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,21
203010,Eng,AdultSR,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,22
203014,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
203015,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,20
203016,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,21
203017,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
203022,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
203023,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,20
203024,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
204001,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,22
204002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
204003,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
204004,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,21
204005,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,20
204006,Eng,AdultSR,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,3,1,27
204007,Eng,AdultSR,3,2,2,2,3,2,2,4,1,1,1,1,1,1,1,1,4,2,34
204008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
204009,Eng,AdultSR,2,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,25
204010,Eng,AdultSR,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,26
204011,Eng,AdultSR,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,2,4,1,25
204012,Eng,AdultSR,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,4,1,25
204013,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,4,1,23
204014,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,22
204015,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
204016,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,21
204017,Eng,AdultSR,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,1,25
204018,Eng,AdultSR,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,21
204019,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,3,2,24
204020,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
204021,Eng,AdultSR,2,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,24
204022,Eng,AdultSR,3,2,2,3,2,1,1,4,1,1,1,1,1,1,1,2,2,1,30
204023,Eng,AdultSR,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,2,25
204024,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,1,24
204025,Eng,AdultSR,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,21
204041,Eng,AdultSR,1,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,4,3,27
204042,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,20
204043,Eng,AdultSR,1,1,1,2,2,2,1,2,1,1,1,1,3,1,1,2,4,1,28
204044,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
204045,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,21
204046,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,20
204047,Eng,AdultSR,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,22
204048,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
204049,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,21
204050,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
204051,Eng,AdultSR,2,1,2,1,2,2,1,3,1,1,1,1,1,2,1,1,2,1,26
204052,Eng,AdultSR,2,2,3,2,2,3,2,2,1,1,2,2,2,2,1,2,2,2,35
204053,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,22
204054,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
204055,Eng,AdultSR,2,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,24
204056,Eng,AdultSR,2,2,1,1,2,1,1,2,1,1,1,1,3,1,1,1,3,1,26
204061,Eng,AdultSR,1,1,2,3,1,2,1,1,1,1,1,1,1,2,1,1,3,2,26
204062,Eng,AdultSR,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,19
204063,Eng,AdultSR,1,1,1,1,1,4,1,2,1,1,2,1,1,1,1,1,3,1,25
204064,Eng,AdultSR,2,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,4,2,26
204065,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
209001,Eng,AdultSR,4,3,2,3,3,2,1,2,1,1,1,1,1,3,2,3,1,2,36
209002,Eng,AdultSR,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,3,24
209003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,19
209004,Eng,AdultSR,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,21
209006,Eng,AdultSR,2,2,2,2,2,3,2,2,1,2,1,1,1,1,2,2,2,2,32
209007,Eng,AdultSR,3,2,1,2,1,2,2,3,1,2,1,1,2,3,1,1,4,2,34
209010,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,20
209011,Eng,AdultSR,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,20
209013,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
209014,Eng,AdultSR,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,23
209015,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,1,23
209017,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
209019,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
209021,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20
209022,Eng,AdultSR,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,25
209023,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,21
209025,Eng,AdultSR,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,22
209026,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
209029,Eng,AdultSR,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,22
209030,Eng,AdultSR,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,22
209031,Eng,AdultSR,2,2,1,1,2,3,1,2,1,1,1,1,1,1,1,1,2,1,25
209032,Eng,AdultSR,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,4,2,26
209034,Eng,AdultSR,2,1,2,2,1,2,1,2,1,2,2,2,1,2,1,2,3,2,31
209035,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
209037,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,21
209039,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
209041,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20
209042,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
209043,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
209046,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
209047,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
209048,Eng,AdultSR,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,21
209049,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
209050,Eng,AdultSR,2,2,1,1,2,1,1,2,1,2,1,2,1,1,1,2,4,2,29
209051,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,21
212002,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
212003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
212004,Eng,AdultSR,2,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,24
212006,Eng,AdultSR,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,1,23
212007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
212009,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
212011,Eng,AdultSR,2,2,1,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,27
212012,Eng,AdultSR,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,27
212016,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,23
212017,Eng,AdultSR,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,23
212018,Eng,AdultSR,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,26
212022,Eng,AdultSR,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,22
212023,Eng,AdultSR,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,20
212024,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
212025,Eng,AdultSR,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,24
212028,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
212030,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,21
212031,Eng,AdultSR,2,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,24
212032,Eng,AdultSR,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,21
214006,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
214007,Eng,AdultSR,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,3,1,26
214009,Eng,AdultSR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,37
214010,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
214013,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,21
215001,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
215002,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,22
215003,Eng,AdultSR,2,2,1,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,29
215004,Eng,AdultSR,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,22
215005,Eng,AdultSR,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,20
215007,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
215008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
215010,Eng,AdultSR,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,22
215012,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,20
215015,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
215016,Eng,AdultSR,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,22
215017,Eng,AdultSR,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,22
215018,Eng,AdultSR,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,24
216002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
216009,Eng,AdultSR,2,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,2,1,24
216015,Eng,AdultSR,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,25
216016,Eng,AdultSR,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,3,2,27
216033,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
216034,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
216035,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
216047,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
216050,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
216052,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,20
216055,Eng,AdultSR,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,20
216058,Eng,AdultSR,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,22
217001,Eng,AdultSR,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,22
217003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
217004,Eng,AdultSR,1,1,1,2,2,2,1,2,1,2,2,1,1,2,1,1,2,2,27
217005,Eng,AdultSR,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,40
217010,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,20
219002,Eng,AdultSR,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,21
219003,Eng,AdultSR,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,23
219008,Eng,AdultSR,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,2,3,1,27
219010,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
219011,Eng,AdultSR,3,2,2,2,3,1,2,3,1,1,2,1,1,1,1,2,2,3,33
219012,Eng,AdultSR,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,20
219013,Eng,AdultSR,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,21
219014,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,21
221001,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
221002,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
221003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
221008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,20
221009,Eng,AdultSR,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,21
221013,Eng,AdultSR,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,3,2,26
221020,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,23
221022,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,21
221024,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
223006,Eng,AdultSR,2,2,2,2,1,1,1,2,1,1,2,2,2,1,1,1,4,3,31
223007,Eng,AdultSR,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,24
223008,Eng,AdultSR,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,24
223009,Eng,AdultSR,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,3,1,23
223010,Eng,AdultSR,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,21
223011,Eng,AdultSR,1,3,3,2,2,1,2,3,2,2,3,2,4,3,2,1,4,3,43
223012,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,20
224001,Eng,AdultSR,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,21
224002,Eng,AdultSR,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,22
224003,Eng,AdultSR,2,1,2,2,2,2,1,2,1,1,1,1,1,2,1,2,2,3,29
224004,Eng,AdultSR,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19
224006,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
224007,Eng,AdultSR,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,2,27
224008,Eng,AdultSR,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,3,3,2,30
224009,Eng,AdultSR,2,2,2,2,2,1,2,2,1,2,1,3,1,1,1,2,3,1,31
224010,Eng,AdultSR,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,3,2,25
224011,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
224012,Eng,AdultSR,1,2,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,1,24
224013,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
224015,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
224016,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
224017,Eng,AdultSR,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,28
224018,Eng,AdultSR,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,3,2,28
224019,Eng,AdultSR,2,2,2,1,2,1,1,2,1,2,3,2,1,2,1,2,2,2,31
224020,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
224021,Eng,AdultSR,1,2,1,2,3,2,1,1,2,1,1,2,2,1,1,1,2,2,28
224022,Eng,AdultSR,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,23
224024,Eng,AdultSR,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,22
224025,Eng,AdultSR,3,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,4,1,28
224026,Eng,AdultSR,3,1,3,2,4,3,1,2,1,2,1,1,1,2,2,3,4,2,38
224027,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,20
225001,Eng,AdultSR,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,1,22
225002,Eng,AdultSR,3,2,2,1,2,1,2,3,1,1,2,2,1,2,1,2,3,2,33
225003,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225004,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
225005,Eng,AdultSR,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,4,1,24
225007,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225008,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,19
225010,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225011,Eng,AdultSR,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,29
225012,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,20
225013,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,20
225014,Eng,AdultSR,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,23
225015,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225016,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225017,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225018,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225019,Eng,AdultSR,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,19
225020,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225021,Eng,AdultSR,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,3,1,23
225022,Eng,AdultSR,1,2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,23
225023,Eng,AdultSR,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,19
225024,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
225025,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,19
225026,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,20
225027,Eng,AdultSR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
