raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
10,,34,45,44,46,45,46,45,40
11,,40,55,53,56,54,56,56,47
12,,42,58,56,60,57,59,59,50
13,,44,60,58,62,60,61,61,52
14,,46,61,60,63,61,63,63,53
15,,48,63,62,64,63,64,64,55
16,,49,64,63,65,64,65,65,56
17,,50,65,63,66,65,65,66,57
18,,51,66,64,67,66,66,66,58
19,,53,66,65,67,66,66,67,60
20,,54,67,66,68,67,67,67,61
21,,56,67,66,68,67,67,68,62
22,,58,67,67,69,68,68,68,63
23,,59,68,68,69,68,68,68,64
24,,61,69,68,69,69,69,68,65
25,,62,69,69,69,69,69,69,66
26,,63,70,70,70,70,70,69,67
27,,65,70,71,71,71,71,70,68
28,,66,71,72,71,71,71,71,69
29,,68,71,72,72,72,72,72,71
30,,71,73,73,73,74,73,73,74
31,,74,74,74,75,74,75,75,74
32,,75,75,74,75,74,75,75,75
33,,75,75,75,75,75,75,75,75
34,,75,75,75,75,75,75,75,75
35,,75,75,75,75,75,75,75,75
36,,75,75,75,75,75,75,75,75
37,,75,75,75,75,75,75,75,75
38,,75,75,75,75,75,75,75,75
39,,75,75,75,75,75,75,75,75
40,,75,75,75,75,75,75,75,75
41,,,,,,,,,
42,,,,,,,,,
43,,,,,,,,,
44,,,,,,,,,
45,,,,,,,,,
46,,,,,,,,,
47,,,,,,,,,
48,,,,,,,,,
49,,,,,,,,,
50,,,,,,,,,
51,,,,,,,,,
52,,,,,,,,,
53,,,,,,,,,
54,,,,,,,,,
55,,,,,,,,,
56,,,,,,,,,
57,,,,,,,,,
58,,,,,,,,,
59,,,,,,,,,
60,40,,,,,,,,
61,47,,,,,,,,
62,50,,,,,,,,
63,51,,,,,,,,
64,52,,,,,,,,
65,53,,,,,,,,
66,54,,,,,,,,
67,55,,,,,,,,
68,56,,,,,,,,
69,57,,,,,,,,
70,57,,,,,,,,
71,58,,,,,,,,
72,59,,,,,,,,
73,59,,,,,,,,
74,59,,,,,,,,
75,59,,,,,,,,
76,60,,,,,,,,
77,60,,,,,,,,
78,60,,,,,,,,
79,61,,,,,,,,
80,61,,,,,,,,
81,61,,,,,,,,
82,62,,,,,,,,
83,62,,,,,,,,
84,62,,,,,,,,
85,63,,,,,,,,
86,63,,,,,,,,
87,63,,,,,,,,
88,64,,,,,,,,
89,64,,,,,,,,
90,64,,,,,,,,
91,65,,,,,,,,
92,65,,,,,,,,
93,65,,,,,,,,
94,65,,,,,,,,
95,65,,,,,,,,
96,66,,,,,,,,
97,66,,,,,,,,
98,66,,,,,,,,
99,66,,,,,,,,
100,66,,,,,,,,
101,66,,,,,,,,
102,66,,,,,,,,
103,66,,,,,,,,
104,66,,,,,,,,
105,66,,,,,,,,
106,66,,,,,,,,
107,66,,,,,,,,
108,66,,,,,,,,
109,67,,,,,,,,
110,67,,,,,,,,
111,67,,,,,,,,
112,67,,,,,,,,
113,67,,,,,,,,
114,67,,,,,,,,
115,67,,,,,,,,
116,67,,,,,,,,
117,67,,,,,,,,
118,67,,,,,,,,
119,67,,,,,,,,
120,67,,,,,,,,
121,67,,,,,,,,
122,67,,,,,,,,
123,68,,,,,,,,
124,68,,,,,,,,
125,68,,,,,,,,
126,68,,,,,,,,
127,68,,,,,,,,
128,68,,,,,,,,
129,68,,,,,,,,
130,68,,,,,,,,
131,68,,,,,,,,
